pg_txn_id,merchant_id,order_id,payment_method,card_network,settlement_id,settled_at,gross_amount,fee,tax,net_amount,error_code,status
pay_91fd6499c3974b,MID_RAZOR_991,ORD-2026-1148,DEBIT_CARD,Mastercard,setl_7221d0b4d3,2026-04-04 01:00:08,1806.93,36.14,6.51,1764.28,,SETTLED
pay_fcf118780b0c44,MID_RAZOR_991,ORD-2026-1149,CREDIT_CARD,RuPay,setl_69bc6801c9,2026-04-04 01:15:50,8321.41,166.43,29.96,8125.02,,SETTLED
pay_d3eef54ccc704f,MID_RAZOR_991,ORD-2026-1150,CREDIT_CARD,Visa,setl_1a578e27fd,2026-04-04 01:30:58,12458.0,249.16,44.85,12163.99,,SETTLED
pay_f05d004ea2d54c,MID_RAZOR_991,ORD-2026-1151,UPI,NA,setl_9dee303fb9,2026-04-04 01:45:29,14461.95,289.24,52.06,14120.65,,SETTLED
pay_fc5e6613039246,MID_RAZOR_991,ORD-2026-1152,DEBIT_CARD,RuPay,setl_7b91d24d0d,2026-04-04 02:00:50,6221.33,124.43,22.4,6074.5,,SETTLED
pay_52a6c25f70bb48,MID_RAZOR_991,ORD-2026-1153,DEBIT_CARD,Mastercard,setl_86372a4de5,2026-04-04 02:15:24,12425.05,248.5,44.73,12131.82,,SETTLED
pay_705ca3aaa19d40,MID_RAZOR_991,ORD-2026-1154,UPI,NA,setl_2b8544a664,2026-04-04 02:30:39,13321.41,266.43,47.96,13007.02,,SETTLED
pay_2389fb3a25b44a,MID_RAZOR_991,ORD-2026-1155,NETBANKING,NA,setl_7bd7cde8ba,2026-04-04 02:45:58,10665.62,213.31,38.4,10413.91,,SETTLED
pay_63096c3edb3f42,MID_RAZOR_991,ORD-2026-1156,DEBIT_CARD,Visa,setl_04740980dc,2026-04-04 03:00:07,1909.28,38.19,6.87,1864.22,,SETTLED
pay_f41f7ce561374a,MID_RAZOR_991,ORD-2026-1157,NETBANKING,NA,setl_8aaf636268,2026-04-04 03:15:37,11262.9,225.26,40.55,10997.09,,SETTLED
pay_624c3f8ebaec47,MID_RAZOR_991,ORD-2026-1158,NETBANKING,NA,setl_166255d573,2026-04-04 03:30:39,6417.68,128.35,23.1,6266.23,,SETTLED
pay_5f578602557a45,MID_RAZOR_991,ORD-2026-1159,NETBANKING,NA,setl_550babc73e,2026-04-04 03:45:28,14283.05,285.66,51.42,13945.97,,SETTLED
pay_e25497fca79f49,MID_RAZOR_991,ORD-2026-1160,DEBIT_CARD,RuPay,setl_7f8bf64e1b,2026-04-04 04:00:25,4500.28,90.01,16.2,4394.07,,SETTLED
pay_75bf044c5dbd42,MID_RAZOR_991,ORD-2026-1161,UPI,NA,setl_fb1f2d8fb1,2026-04-04 04:15:03,11908.52,238.17,42.87,11627.48,,SETTLED
pay_9b0d27ad2ace46,MID_RAZOR_991,ORD-2026-1162,UPI,NA,setl_f1ff036e27,2026-04-04 04:30:53,11594.78,231.9,41.74,11321.14,,SETTLED
pay_39a256a150454d,MID_RAZOR_991,ORD-2026-1163,DEBIT_CARD,RuPay,setl_f74ea62d62,2026-04-04 04:45:50,13557.7,271.15,48.81,13237.74,,SETTLED
pay_9ee7032802614d,MID_RAZOR_991,ORD-2026-1164,DEBIT_CARD,RuPay,setl_4ee0f6e583,2026-04-04 05:00:07,10085.34,201.71,36.31,9847.32,,SETTLED
pay_f430e75273ba41,MID_RAZOR_991,ORD-2026-1165,CREDIT_CARD,Mastercard,setl_8ce1b69611,2026-04-04 05:15:20,728.83,14.58,2.62,711.63,,SETTLED
pay_38792c0016ed4b,MID_RAZOR_991,ORD-2026-1166,UPI,NA,setl_0d4ca64499,2026-04-04 05:30:47,1421.59,28.43,5.12,1388.04,,SETTLED
pay_e5a6f71d7f8149,MID_RAZOR_991,ORD-2026-1167,NETBANKING,NA,setl_0b022a059b,2026-04-04 05:45:32,3712.47,74.25,13.37,3624.85,,SETTLED
pay_882f740d915140,MID_RAZOR_991,ORD-2026-1168,DEBIT_CARD,Visa,setl_27f6b88c80,2026-04-04 06:00:41,14478.38,289.57,52.12,14136.69,,SETTLED
pay_f0f0a551589548,MID_RAZOR_991,ORD-2026-1169,NETBANKING,NA,setl_c9769a9041,2026-04-04 06:15:45,13690.66,273.81,49.29,13367.56,,SETTLED
pay_987bb26f5a3d49,MID_RAZOR_991,ORD-2026-1170,UPI,NA,setl_72d7896ecc,2026-04-04 06:30:08,4487.73,89.75,16.16,4381.82,,SETTLED
pay_4af6fdc90ef24a,MID_RAZOR_991,ORD-2026-1171,DEBIT_CARD,Visa,setl_281abb8ff3,2026-04-04 06:45:32,9278.69,185.57,33.4,9059.72,,SETTLED
pay_1d895162a82247,MID_RAZOR_991,ORD-2026-1172,CREDIT_CARD,Visa,setl_aff0bfe955,2026-04-04 07:00:28,13377.32,267.55,48.16,13061.61,,SETTLED
pay_3b1a49ea0aa84f,MID_RAZOR_991,ORD-2026-1173,UPI,NA,setl_b1666848ab,2026-04-04 07:15:20,6688.08,133.76,24.08,6530.24,,SETTLED
pay_027c273bbc7841,MID_RAZOR_991,ORD-2026-1174,UPI,NA,setl_8bd092f320,2026-04-04 07:30:05,12560.69,251.21,45.22,12264.26,,SETTLED
pay_b6e1afb37d4b47,MID_RAZOR_991,ORD-2026-1175,DEBIT_CARD,RuPay,setl_fab04db4de,2026-04-04 07:45:35,1369.72,27.39,4.93,1337.4,,SETTLED
pay_ff55830f9b1640,MID_RAZOR_991,ORD-2026-1176,NETBANKING,NA,setl_a2ed4057fd,2026-04-04 08:00:55,13779.73,275.59,49.61,13454.53,,SETTLED
pay_3a978913937248,MID_RAZOR_991,ORD-2026-1177,UPI,NA,setl_72ed8a60e3,2026-04-04 08:15:36,7857.48,157.15,28.29,7672.04,,SETTLED
pay_bc1bf5f025e644,MID_RAZOR_991,ORD-2026-1178,DEBIT_CARD,Mastercard,setl_d613d2d611,2026-04-04 08:30:23,2165.84,43.32,7.8,2114.72,,SETTLED
pay_ae78f4ba1efa46,MID_RAZOR_991,ORD-2026-1179,UPI,NA,setl_6f396fd91b,2026-04-04 08:45:38,13971.72,279.43,50.3,13641.99,,SETTLED
pay_dd61a42d805e44,MID_RAZOR_991,ORD-2026-1180,DEBIT_CARD,Visa,setl_11a331efb1,2026-04-04 09:00:22,588.53,11.77,2.12,574.64,,SETTLED
pay_f8b11326a25c4b,MID_RAZOR_991,ORD-2026-1181,CREDIT_CARD,Mastercard,setl_ad11deb2ff,2026-04-04 09:15:40,14591.25,291.82,52.53,14246.9,,SETTLED
pay_b5124b7545a24f,MID_RAZOR_991,ORD-2026-1182,NETBANKING,NA,setl_6b145a785e,2026-04-04 09:30:29,5442.99,108.86,19.59,5314.54,,SETTLED
pay_94671f5ef9b746,MID_RAZOR_991,ORD-2026-1183,UPI,NA,setl_712da44a26,2026-04-04 09:45:56,1262.83,25.26,4.55,1233.02,,SETTLED
pay_0b219cb38dd942,MID_RAZOR_991,ORD-2026-1184,DEBIT_CARD,Visa,setl_2a5591652f,2026-04-04 10:00:42,6648.21,132.96,23.93,6491.32,,SETTLED
pay_8d1abe36086c4a,MID_RAZOR_991,ORD-2026-1185,UPI,NA,setl_698c675437,2026-04-04 10:15:22,6733.75,134.68,24.24,6574.83,,SETTLED
pay_7477317139704b,MID_RAZOR_991,ORD-2026-1186,DEBIT_CARD,RuPay,setl_5c0eeef50f,2026-04-04 10:30:14,6231.32,124.63,22.43,6084.26,,SETTLED
pay_1e98acb1aa134a,MID_RAZOR_991,ORD-2026-1187,CREDIT_CARD,Visa,setl_ac22d24a6f,2026-04-04 10:45:18,5257.77,105.16,18.93,5133.68,,SETTLED
pay_c327c7ef607f4b,MID_RAZOR_991,ORD-2026-1188,CREDIT_CARD,Visa,setl_7a38acb0ba,2026-04-04 11:00:34,10703.23,214.06,38.53,10450.64,,SETTLED
pay_3c3cd63e525d42,MID_RAZOR_991,ORD-2026-1189,NETBANKING,NA,setl_f1352ea37c,2026-04-04 11:15:55,11259.6,225.19,40.53,10993.88,,SETTLED
pay_6ad46556480948,MID_RAZOR_991,ORD-2026-1190,DEBIT_CARD,Mastercard,setl_5491c468cb,2026-04-04 11:30:27,8814.3,176.29,31.73,8606.28,,SETTLED
pay_215384ca756647,MID_RAZOR_991,ORD-2026-1191,DEBIT_CARD,RuPay,setl_a1abea6275,2026-04-04 11:45:51,14240.41,284.81,51.27,13904.33,,SETTLED
pay_113c43be434347,MID_RAZOR_991,ORD-2026-1192,CREDIT_CARD,Visa,setl_945a6be9a5,2026-04-04 12:00:37,6306.52,126.13,22.7,6157.69,,SETTLED
pay_ed4a2e082c8040,MID_RAZOR_991,ORD-2026-1193,DEBIT_CARD,RuPay,setl_9471e5aabe,2026-04-04 12:15:04,7902.01,158.04,28.45,7715.52,,SETTLED
pay_95e8b6120c2444,MID_RAZOR_991,ORD-2026-1194,DEBIT_CARD,Visa,setl_31f9702170,2026-04-04 12:30:46,14394.24,287.88,51.82,14054.54,,SETTLED
pay_f2a400d4ca7541,MID_RAZOR_991,ORD-2026-1195,CREDIT_CARD,RuPay,setl_58b84a4ece,2026-04-04 12:45:38,2716.61,54.33,9.78,2652.5,,SETTLED
pay_5982f9175de441,MID_RAZOR_991,ORD-2026-1196,NETBANKING,NA,setl_3747507b09,2026-04-04 13:00:43,13900.24,278.0,50.04,13572.2,,SETTLED
pay_1ce0c00a6ccd49,MID_RAZOR_991,ORD-2026-1197,UPI,NA,setl_a5e212ca0f,2026-04-04 13:15:30,6912.02,138.24,24.88,6748.9,,SETTLED
pay_a7cec4be69b345,MID_RAZOR_991,ORD-2026-1198,UPI,NA,setl_01116f56aa,2026-04-04 13:30:19,7195.27,143.91,25.9,7025.46,,SETTLED
pay_adca57476c0046,MID_RAZOR_991,ORD-2026-1199,UPI,NA,setl_2e9af83d5d,2026-04-04 13:45:41,13031.63,260.63,46.91,12724.09,,SETTLED
pay_694a1e99f9ad43,MID_RAZOR_991,ORD-2026-1200,NETBANKING,NA,setl_0f4e6d58cd,2026-04-04 14:00:37,8537.59,170.75,30.73,8336.11,,SETTLED
pay_ca1bf4ba08e14b,MID_RAZOR_991,ORD-2026-1201,DEBIT_CARD,Mastercard,setl_56113767de,2026-04-04 14:15:30,7769.83,155.4,27.97,7586.46,,SETTLED
pay_effe9967ad6842,MID_RAZOR_991,ORD-2026-1202,DEBIT_CARD,Mastercard,setl_c1ed4f5789,2026-04-04 14:30:05,7815.96,156.32,28.14,7631.5,,SETTLED
pay_bd834a9ba2b143,MID_RAZOR_991,ORD-2026-1203,NETBANKING,NA,setl_3dfa0177e6,2026-04-04 14:45:33,8079.85,161.6,29.09,7889.16,,SETTLED
pay_6c1eae6af8be4d,MID_RAZOR_991,ORD-2026-1204,NETBANKING,NA,setl_a2e9a55f3e,2026-04-04 15:00:26,11729.74,234.59,42.23,11452.92,,SETTLED
pay_bfb14b7783174c,MID_RAZOR_991,ORD-2026-1205,DEBIT_CARD,RuPay,setl_c279d5a3e9,2026-04-04 15:15:35,10336.5,206.73,37.21,10092.56,,SETTLED
pay_8fa11d0f3ad04f,MID_RAZOR_991,ORD-2026-1206,CREDIT_CARD,Visa,setl_9450627d2b,2026-04-04 15:30:05,8949.72,178.99,32.22,8738.51,,SETTLED
pay_1b7bf5cbbfd44a,MID_RAZOR_991,ORD-2026-1207,NETBANKING,NA,setl_b022dcbfba,2026-04-04 15:45:08,9128.1,182.56,32.86,8912.68,,SETTLED
pay_e66ca80565304e,MID_RAZOR_991,ORD-2026-1208,DEBIT_CARD,RuPay,setl_6158073980,2026-04-04 16:00:42,10691.05,213.82,38.49,10438.74,,SETTLED
pay_53b3d90e340449,MID_RAZOR_991,ORD-2026-1209,DEBIT_CARD,RuPay,setl_f92d57a7b2,2026-04-04 16:15:23,4978.56,99.57,17.92,4861.07,,SETTLED
pay_d9b2bcef295e43,MID_RAZOR_991,ORD-2026-1210,CREDIT_CARD,RuPay,setl_91f725a160,2026-04-04 16:30:04,4788.99,95.78,17.24,4675.97,,SETTLED
pay_1487a8fba8da44,MID_RAZOR_991,ORD-2026-1211,UPI,NA,setl_0e488d9070,2026-04-04 16:45:42,5383.08,107.66,19.38,5256.04,,SETTLED
pay_f9d8c2f964794c,MID_RAZOR_991,ORD-2026-1212,CREDIT_CARD,Mastercard,setl_0564cdbd84,2026-04-04 17:00:49,9558.74,191.17,34.41,9333.16,,SETTLED
pay_0cd4c0c0270a4b,MID_RAZOR_991,ORD-2026-1213,DEBIT_CARD,Mastercard,setl_2fee6c9d34,2026-04-04 17:15:46,3944.19,78.88,14.2,3851.11,,SETTLED
pay_e93bd0b98f024f,MID_RAZOR_991,ORD-2026-1214,NETBANKING,NA,setl_316a09393d,2026-04-04 17:30:14,8243.16,164.86,29.67,8048.63,,SETTLED
pay_5bf5d9cbcb0643,MID_RAZOR_991,ORD-2026-1215,NETBANKING,NA,setl_5c61f72a9b,2026-04-04 17:45:29,11656.86,233.14,41.97,11381.75,,SETTLED
pay_b966c6c0ac9249,MID_RAZOR_991,ORD-2026-1216,CREDIT_CARD,Mastercard,setl_dfa0c68060,2026-04-04 18:00:08,13158.53,263.17,47.37,12847.99,,SETTLED
pay_96ac17e6d90342,MID_RAZOR_991,ORD-2026-1217,UPI,NA,setl_8a3d607d03,2026-04-04 18:15:45,12765.44,255.31,45.96,12464.17,,SETTLED
pay_7ec27f6987244f,MID_RAZOR_991,ORD-2026-1218,DEBIT_CARD,Visa,setl_351ec8db1a,2026-04-04 18:30:57,7943.61,158.87,28.6,7756.14,,SETTLED
pay_c703f5c8f6e145,MID_RAZOR_991,ORD-2026-1219,DEBIT_CARD,RuPay,setl_b2a689167d,2026-04-04 18:45:26,1272.22,25.44,4.58,1242.2,,SETTLED
pay_4f2a0fcc2f434e,MID_RAZOR_991,ORD-2026-1220,DEBIT_CARD,RuPay,setl_be62309a4d,2026-04-04 19:00:01,5120.93,102.42,18.44,5000.07,,SETTLED
pay_a5a56e560b8649,MID_RAZOR_991,ORD-2026-1221,CREDIT_CARD,RuPay,setl_02d6a945ed,2026-04-04 19:15:02,4659.75,93.2,16.78,4549.77,,SETTLED
pay_b1e5269a33ba42,MID_RAZOR_991,ORD-2026-1222,NETBANKING,NA,setl_99cb6d5af0,2026-04-04 19:30:39,576.14,11.52,2.07,562.55,,SETTLED
pay_f59e2cb6bde24a,MID_RAZOR_991,ORD-2026-1223,CREDIT_CARD,Mastercard,setl_5e15a1e54b,2026-04-04 19:45:46,9328.76,186.58,33.58,9108.6,,SETTLED
pay_7d78aa45ed0744,MID_RAZOR_991,ORD-2026-1224,DEBIT_CARD,RuPay,setl_24cbc17d13,2026-04-04 20:00:03,3957.37,79.15,14.25,3863.97,,SETTLED
pay_72e7dacfd66a4d,MID_RAZOR_991,ORD-2026-1225,UPI,NA,setl_1c434ee961,2026-04-04 20:15:40,7972.95,159.46,28.7,7784.79,,SETTLED
pay_333e6e75e1524e,MID_RAZOR_991,ORD-2026-1226,UPI,NA,setl_8dd183f173,2026-04-04 20:30:39,5615.83,112.32,20.22,5483.29,,SETTLED
pay_e80b005e600049,MID_RAZOR_991,ORD-2026-1227,DEBIT_CARD,RuPay,setl_75538fe800,2026-04-04 20:45:33,8389.19,167.78,30.2,8191.21,,SETTLED
pay_343465308e7749,MID_RAZOR_991,ORD-2026-1228,UPI,NA,setl_f7bb491c40,2026-04-04 21:00:40,6109.78,122.2,22.0,5965.58,,SETTLED
pay_5cbd4e3ed00a49,MID_RAZOR_991,ORD-2026-1229,UPI,NA,setl_761c7aa80b,2026-04-04 21:15:22,3996.33,79.93,14.39,3902.01,,SETTLED
pay_90dca17a66794d,MID_RAZOR_991,ORD-2026-1230,CREDIT_CARD,RuPay,setl_9c41a71b14,2026-04-04 21:30:22,8417.2,168.34,30.3,8218.56,,SETTLED
pay_a1ea6a88a44a41,MID_RAZOR_991,ORD-2026-1231,NETBANKING,NA,setl_e11fadcf27,2026-04-04 21:45:40,3143.03,62.86,11.31,3068.86,,SETTLED
pay_9683be9fc74b49,MID_RAZOR_991,ORD-2026-1232,UPI,NA,setl_ea1996d49f,2026-04-04 22:00:18,3423.07,68.46,12.32,3342.29,,SETTLED
pay_b9dc8320e7a445,MID_RAZOR_991,ORD-2026-1233,NETBANKING,NA,setl_3f9086effa,2026-04-04 22:15:52,8373.95,167.48,30.15,8176.32,,SETTLED
pay_68d1c095adc84d,MID_RAZOR_991,ORD-2026-1234,DEBIT_CARD,Visa,setl_7f41276c30,2026-04-04 22:30:55,11822.2,236.44,42.56,11543.2,,SETTLED
pay_9538fbb7ea9540,MID_RAZOR_991,ORD-2026-1235,NETBANKING,NA,setl_c043025d1f,2026-04-04 22:45:56,6300.32,126.01,22.68,6151.63,,SETTLED
pay_76b96eeb5fc449,MID_RAZOR_991,ORD-2026-1236,NETBANKING,NA,setl_b7a1dacf24,2026-04-04 23:00:44,7714.09,154.28,27.77,7532.04,,SETTLED
pay_c38a9b8d343146,MID_RAZOR_991,ORD-2026-1237,NETBANKING,NA,setl_0022ccadcb,2026-04-04 23:15:38,14928.92,298.58,53.74,14576.6,,SETTLED
pay_19c38689dbd34a,MID_RAZOR_991,ORD-2026-1238,UPI,NA,setl_8b89e93fcf,2026-04-04 23:30:20,10083.33,201.67,36.3,9845.36,,SETTLED
pay_820f82a16d134a,MID_RAZOR_991,ORD-2026-1239,CREDIT_CARD,Mastercard,setl_0da6016143,2026-04-04 23:45:28,5597.43,111.95,20.15,5465.33,,SETTLED
pay_8a190f4e48764d,MID_RAZOR_991,ORD-2026-1240,DEBIT_CARD,Mastercard,setl_c9926eb428,2026-04-05 00:00:50,14244.61,284.89,51.28,13908.44,,SETTLED
pay_41b5ef319bf344,MID_RAZOR_991,ORD-2026-1241,CREDIT_CARD,RuPay,setl_edefd70ec0,2026-04-05 00:15:09,12805.7,256.11,46.1,12503.49,,SETTLED
pay_b0d751bc1bf248,MID_RAZOR_991,ORD-2026-1242,DEBIT_CARD,Visa,setl_f96d206092,2026-04-05 00:30:24,14267.27,285.35,51.36,13930.56,,SETTLED
pay_07ab350680e348,MID_RAZOR_991,ORD-2026-1243,DEBIT_CARD,Visa,setl_d0be555818,2026-04-05 00:45:28,11564.72,231.29,41.63,11291.8,,SETTLED
pay_b6e9f632cab643,MID_RAZOR_991,ORD-2026-1244,DEBIT_CARD,RuPay,setl_6a39758c87,2026-04-05 01:00:07,875.74,17.51,3.15,855.08,,SETTLED
pay_08c7a0de3a7a4c,MID_RAZOR_991,ORD-2026-1245,UPI,NA,setl_a0991b7f99,2026-04-05 01:15:16,11736.99,234.74,42.25,11460.0,,SETTLED
pay_3a4fb1c6c1b74a,MID_RAZOR_991,ORD-2026-1246,CREDIT_CARD,RuPay,setl_764ab046a6,2026-04-05 01:30:08,12865.98,257.32,46.32,12562.34,,SETTLED
pay_cee74b1a572845,MID_RAZOR_991,ORD-2026-1247,DEBIT_CARD,Mastercard,setl_e3ea2aac79,2026-04-05 01:45:22,10788.34,215.77,38.84,10533.73,,SETTLED
pay_7a5ecb02361140,MID_RAZOR_991,ORD-2026-1248,CREDIT_CARD,Visa,setl_6082aa2314,2026-04-05 02:00:32,3751.5,75.03,13.51,3662.96,,SETTLED
pay_64c22b1646704e,MID_RAZOR_991,ORD-2026-1249,UPI,NA,setl_58afc471a2,2026-04-05 02:15:23,8533.31,170.67,30.72,8331.92,,SETTLED
pay_1223e1b37ebe49,MID_RAZOR_991,ORD-2026-1250,UPI,NA,setl_e8ef4d925c,2026-04-05 02:30:04,4984.72,99.69,17.94,4867.09,,SETTLED
pay_14c9fde51bfa44,MID_RAZOR_991,ORD-2026-1251,UPI,NA,setl_65f9000c23,2026-04-05 02:45:08,14599.51,291.99,52.56,14254.96,,SETTLED
pay_556c119328b448,MID_RAZOR_991,ORD-2026-1252,DEBIT_CARD,RuPay,setl_0db4102dcd,2026-04-05 03:00:56,12521.28,250.43,45.08,12225.77,,SETTLED
pay_12dbd883052548,MID_RAZOR_991,ORD-2026-1253,UPI,NA,setl_b1f66fbee1,2026-04-05 03:15:33,2718.72,54.37,9.79,2654.56,,SETTLED
pay_f1b3da3df56247,MID_RAZOR_991,ORD-2026-1254,CREDIT_CARD,Visa,setl_c325a6d55d,2026-04-05 03:30:33,13476.43,269.53,48.52,13158.38,,SETTLED
pay_e4baadd6cd0c45,MID_RAZOR_991,ORD-2026-1255,DEBIT_CARD,RuPay,setl_eb0ffcc7e9,2026-04-05 03:45:40,4890.96,97.82,17.61,4775.53,,SETTLED
pay_3caeaf9c8d0649,MID_RAZOR_991,ORD-2026-1256,CREDIT_CARD,RuPay,setl_13790c5afa,2026-04-05 04:00:42,9554.95,191.1,34.4,9329.45,,SETTLED
pay_7e7518c4060743,MID_RAZOR_991,ORD-2026-1257,UPI,NA,setl_ab92d8fceb,2026-04-05 04:15:02,14253.93,285.08,51.31,13917.54,,SETTLED
pay_60f5ccab79ec4e,MID_RAZOR_991,ORD-2026-1258,NETBANKING,NA,setl_bccc12feb1,2026-04-05 04:30:39,9765.37,195.31,35.16,9534.9,,SETTLED
pay_19126ec6de9649,MID_RAZOR_991,ORD-2026-1259,DEBIT_CARD,Visa,setl_e421b54f3b,2026-04-05 04:45:15,12167.98,243.36,43.8,11880.82,,SETTLED
pay_7567115068d540,MID_RAZOR_991,ORD-2026-1260,UPI,NA,setl_bdd5cd8d4c,2026-04-05 05:00:10,6874.28,137.49,24.75,6712.04,,SETTLED
pay_b08f4892e00f4b,MID_RAZOR_991,ORD-2026-1261,CREDIT_CARD,Visa,setl_69a3879fda,2026-04-05 05:15:55,10916.26,218.33,39.3,10658.63,,SETTLED
pay_55e608ca86a94e,MID_RAZOR_991,ORD-2026-1262,UPI,NA,setl_ab889c459f,2026-04-05 05:30:20,4005.2,80.1,14.42,3910.68,,SETTLED
pay_9f27ea25614047,MID_RAZOR_991,ORD-2026-1263,UPI,NA,setl_1c9d1d7511,2026-04-05 05:45:03,4708.07,94.16,16.95,4596.96,,SETTLED
pay_07e44507890644,MID_RAZOR_991,ORD-2026-1264,DEBIT_CARD,Mastercard,setl_dfc9f9ce9f,2026-04-05 06:00:46,5034.37,100.69,18.12,4915.56,,SETTLED
pay_c8d52c09cde047,MID_RAZOR_991,ORD-2026-1265,NETBANKING,NA,setl_acae894b51,2026-04-05 06:15:01,1805.71,36.11,6.5,1763.1,,SETTLED
pay_df588df89ee746,MID_RAZOR_991,ORD-2026-1266,CREDIT_CARD,Mastercard,setl_754c963cfa,2026-04-05 06:30:22,1205.54,24.11,4.34,1177.09,,SETTLED
pay_fd381a1089bc40,MID_RAZOR_991,ORD-2026-1267,NETBANKING,NA,setl_490187c07f,2026-04-05 06:45:18,8282.02,165.64,29.82,8086.56,,SETTLED
pay_94c4a0962af54a,MID_RAZOR_991,ORD-2026-1268,DEBIT_CARD,Visa,setl_89ec6c3a60,2026-04-05 07:00:23,1156.01,23.12,4.16,1128.73,,SETTLED
pay_9df47b3ab3c54c,MID_RAZOR_991,ORD-2026-1269,DEBIT_CARD,RuPay,setl_1206b561d4,2026-04-05 07:15:24,7811.71,156.23,28.12,7627.36,,SETTLED
pay_fa98de4c576348,MID_RAZOR_991,ORD-2026-1270,CREDIT_CARD,RuPay,setl_49f7f2babd,2026-04-05 07:30:25,5911.38,118.23,21.28,5771.87,,SETTLED
pay_7e5e55e2aa0a4e,MID_RAZOR_991,ORD-2026-1271,NETBANKING,NA,setl_1bea43014d,2026-04-05 07:45:32,1083.7,21.67,3.9,1058.13,,SETTLED
pay_5d09ec568d0a44,MID_RAZOR_991,ORD-2026-1272,NETBANKING,NA,setl_91eb8d3b13,2026-04-05 08:00:33,7126.33,142.53,25.66,6958.14,,SETTLED
pay_e91bec2b27a249,MID_RAZOR_991,ORD-2026-1273,DEBIT_CARD,RuPay,setl_a5ce8a21ec,2026-04-05 08:15:25,14863.93,297.28,53.51,14513.14,,SETTLED
pay_da27b16aecd74d,MID_RAZOR_991,ORD-2026-1274,NETBANKING,NA,setl_98934c122b,2026-04-05 08:30:45,8662.4,173.25,31.18,8457.97,,SETTLED
pay_6adcf59d7e5649,MID_RAZOR_991,ORD-2026-1275,UPI,NA,setl_4c5b7cc021,2026-04-05 08:45:26,8963.68,179.27,32.27,8752.14,,SETTLED
pay_6fcbd01517334f,MID_RAZOR_991,ORD-2026-1276,CREDIT_CARD,Mastercard,setl_c89837846b,2026-04-05 09:00:03,8961.09,179.22,32.26,8749.61,,SETTLED
pay_f92cc1fb29d549,MID_RAZOR_991,ORD-2026-1277,NETBANKING,NA,setl_8b94dafbda,2026-04-05 09:15:09,12414.09,248.28,44.69,12121.12,,SETTLED
pay_30ffdb63b73c41,MID_RAZOR_991,ORD-2026-1278,UPI,NA,setl_035adce748,2026-04-05 09:30:12,774.59,15.49,2.79,756.31,,SETTLED
pay_efb65f2a8ee04c,MID_RAZOR_991,ORD-2026-1279,CREDIT_CARD,Visa,setl_8b82deb20b,2026-04-05 09:45:32,11737.1,234.74,42.25,11460.11,,SETTLED
pay_e05347ecdc1541,MID_RAZOR_991,ORD-2026-1280,CREDIT_CARD,Mastercard,setl_ae77436dae,2026-04-05 10:00:13,8632.86,172.66,31.08,8429.12,,SETTLED
pay_85d4a7f0526148,MID_RAZOR_991,ORD-2026-1281,NETBANKING,NA,setl_041675e0db,2026-04-05 10:15:58,8230.34,164.61,29.63,8036.1,,SETTLED
pay_3472f2c490d748,MID_RAZOR_991,ORD-2026-1282,DEBIT_CARD,Mastercard,setl_d4314074c8,2026-04-05 10:30:30,3287.83,65.76,11.84,3210.23,,SETTLED
pay_c8244dafc76f4b,MID_RAZOR_991,ORD-2026-1283,DEBIT_CARD,Visa,setl_9703865d7f,2026-04-05 10:45:45,3505.53,70.11,12.62,3422.8,,SETTLED
pay_c66f7159caa045,MID_RAZOR_991,ORD-2026-1284,DEBIT_CARD,Visa,setl_a5f182ac47,2026-04-05 11:00:07,8815.41,176.31,31.74,8607.36,,SETTLED
pay_01579d6f038e4c,MID_RAZOR_991,ORD-2026-1285,CREDIT_CARD,Visa,setl_d1db71dbd3,2026-04-05 11:15:02,4670.64,93.41,16.81,4560.42,,SETTLED
pay_d417099b8cdb41,MID_RAZOR_991,ORD-2026-1286,NETBANKING,NA,setl_e5491af97a,2026-04-05 11:30:13,3429.99,68.6,12.35,3349.04,,SETTLED
pay_24f17c8b872543,MID_RAZOR_991,ORD-2026-1287,UPI,NA,setl_a6cb4fce40,2026-04-05 11:45:39,11242.92,224.86,40.47,10977.59,,SETTLED
pay_45e154b80b1f4c,MID_RAZOR_991,ORD-2026-1288,CREDIT_CARD,Mastercard,setl_17a2b4264e,2026-04-05 12:00:14,1261.12,25.22,4.54,1231.36,,SETTLED
pay_10b7656b1ef145,MID_RAZOR_991,ORD-2026-1289,CREDIT_CARD,RuPay,setl_b4c3f6c1f6,2026-04-05 12:15:35,14679.71,293.59,52.85,14333.27,,SETTLED
pay_5c12c2ec848543,MID_RAZOR_991,ORD-2026-1290,NETBANKING,NA,setl_4671b1e67d,2026-04-05 12:30:41,3392.11,67.84,12.21,3312.06,,SETTLED
pay_c39d982bbe0b46,MID_RAZOR_991,ORD-2026-1291,UPI,NA,setl_f1a4f822fe,2026-04-05 12:45:41,8824.93,176.5,31.77,8616.66,,SETTLED
pay_85265436a23c42,MID_RAZOR_991,ORD-2026-1292,CREDIT_CARD,Visa,setl_800ec03c8d,2026-04-05 13:00:56,12645.27,252.91,45.52,12346.84,,SETTLED
pay_ee8f386ba4c748,MID_RAZOR_991,ORD-2026-1293,DEBIT_CARD,RuPay,setl_5ec7b36fb1,2026-04-05 13:15:00,4826.69,96.53,17.38,4712.78,,SETTLED
