order_id,order_date,customer_id,customer_location,payment_method,discount_applied,gross_amount,currency,status
ORD-2026-1221,2026-04-03 16:15:02,CUST-8740,Bengaluru,CREDIT_CARD,75.88,4659.75,INR,COMPLETED
ORD-2026-1222,2026-04-03 16:30:39,CUST-2298,Delhi,NETBANKING,0.0,576.14,INR,COMPLETED
ORD-2026-1223,2026-04-03 16:45:46,CUST-7934,Delhi,CREDIT_CARD,0.0,9328.76,INR,COMPLETED
ORD-2026-1224,2026-04-03 17:00:03,CUST-8489,Delhi,DEBIT_CARD,0.0,3957.37,INR,COMPLETED
ORD-2026-1225,2026-04-03 17:15:40,CUST-4963,Bengaluru,UPI,0.0,7972.95,INR,COMPLETED
ORD-2026-1226,2026-04-03 17:30:39,CUST-7825,Delhi,UPI,0.0,5615.83,INR,COMPLETED
ORD-2026-1227,2026-04-03 17:45:33,CUST-9316,Bengaluru,DEBIT_CARD,0.0,8389.19,INR,COMPLETED
ORD-2026-1228,2026-04-03 18:00:40,CUST-7116,Hyderabad,UPI,0.0,6109.78,INR,COMPLETED
ORD-2026-1229,2026-04-03 18:15:22,CUST-2698,Bengaluru,UPI,0.0,3996.33,INR,COMPLETED
ORD-2026-1230,2026-04-03 18:30:22,CUST-3868,Bengaluru,CREDIT_CARD,0.0,8417.2,INR,COMPLETED
ORD-2026-1231,2026-04-03 18:45:40,CUST-3209,Delhi,NETBANKING,0.0,3143.03,INR,COMPLETED
ORD-2026-1232,2026-04-03 19:00:18,CUST-4268,Delhi,UPI,0.0,3423.07,INR,COMPLETED
ORD-2026-1233,2026-04-03 19:15:52,CUST-5150,Delhi,NETBANKING,0.0,8373.95,INR,COMPLETED
ORD-2026-1234,2026-04-03 19:30:55,CUST-6438,Hyderabad,DEBIT_CARD,0.0,11822.2,INR,COMPLETED
ORD-2026-1235,2026-04-03 19:45:56,CUST-8204,Hyderabad,NETBANKING,0.0,6300.32,INR,COMPLETED
ORD-2026-1236,2026-04-03 20:00:44,CUST-9507,Hyderabad,NETBANKING,72.71,7714.09,INR,COMPLETED
ORD-2026-1237,2026-04-03 20:15:38,CUST-3956,Bengaluru,NETBANKING,0.0,14928.92,INR,COMPLETED
ORD-2026-1238,2026-04-03 20:30:20,CUST-6021,Hyderabad,UPI,0.0,10083.33,INR,COMPLETED
ORD-2026-1239,2026-04-03 20:45:28,CUST-1693,Bengaluru,CREDIT_CARD,35.26,5597.43,INR,COMPLETED
ORD-2026-1240,2026-04-03 21:00:50,CUST-2229,Bengaluru,DEBIT_CARD,0.0,14244.61,INR,COMPLETED
ORD-2026-1241,2026-04-03 21:15:09,CUST-8179,Delhi,CREDIT_CARD,0.0,12805.7,INR,COMPLETED
ORD-2026-1242,2026-04-03 21:30:24,CUST-1530,Bengaluru,DEBIT_CARD,0.0,14267.27,INR,COMPLETED
ORD-2026-1243,2026-04-03 21:45:28,CUST-3255,Bengaluru,DEBIT_CARD,0.0,11564.72,INR,COMPLETED
ORD-2026-1244,2026-04-03 22:00:07,CUST-4048,Hyderabad,DEBIT_CARD,0.0,875.74,INR,COMPLETED
ORD-2026-1245,2026-04-03 22:15:16,CUST-8311,Delhi,UPI,28.56,11736.99,INR,COMPLETED
ORD-2026-1246,2026-04-03 22:30:08,CUST-8406,Delhi,CREDIT_CARD,44.51,12865.98,INR,COMPLETED
ORD-2026-1247,2026-04-03 22:45:22,CUST-9882,Hyderabad,DEBIT_CARD,85.14,10788.34,INR,COMPLETED
ORD-2026-1248,2026-04-03 23:00:32,CUST-4292,Delhi,CREDIT_CARD,0.0,3751.5,INR,COMPLETED
ORD-2026-1249,2026-04-03 23:15:23,CUST-7044,Hyderabad,UPI,55.16,8533.31,INR,COMPLETED
ORD-2026-1250,2026-04-03 23:30:04,CUST-8842,Bengaluru,UPI,0.0,4984.72,INR,COMPLETED
ORD-2026-1251,2026-04-03 23:45:08,CUST-2215,Hyderabad,UPI,0.0,14599.51,INR,COMPLETED
ORD-2026-1252,2026-04-04 00:00:56,CUST-3981,Delhi,DEBIT_CARD,0.0,12521.28,INR,COMPLETED
ORD-2026-1253,2026-04-04 00:15:33,CUST-3697,Delhi,UPI,0.0,2718.72,INR,COMPLETED
ORD-2026-1254,2026-04-04 00:30:33,CUST-2292,Hyderabad,CREDIT_CARD,0.0,13476.43,INR,COMPLETED
ORD-2026-1255,2026-04-04 00:45:40,CUST-9740,Delhi,DEBIT_CARD,0.0,4890.96,INR,COMPLETED
ORD-2026-1256,2026-04-04 01:00:42,CUST-6531,Bengaluru,CREDIT_CARD,0.0,9554.95,INR,COMPLETED
ORD-2026-1257,2026-04-04 01:15:02,CUST-5336,Bengaluru,UPI,0.0,14253.93,INR,COMPLETED
ORD-2026-1258,2026-04-04 01:30:39,CUST-9159,Bengaluru,NETBANKING,0.0,9765.37,INR,COMPLETED
ORD-2026-1259,2026-04-04 01:45:15,CUST-7653,Hyderabad,DEBIT_CARD,0.0,12167.98,INR,COMPLETED
ORD-2026-1260,2026-04-04 02:00:10,CUST-8933,Hyderabad,UPI,0.0,6874.28,INR,COMPLETED
ORD-2026-1261,2026-04-04 02:15:55,CUST-6658,Hyderabad,CREDIT_CARD,0.0,10916.26,INR,COMPLETED
ORD-2026-1262,2026-04-04 02:30:20,CUST-3007,Hyderabad,UPI,0.0,4005.2,INR,COMPLETED
ORD-2026-1263,2026-04-04 02:45:03,CUST-7293,Bengaluru,UPI,0.0,4708.07,INR,COMPLETED
ORD-2026-1264,2026-04-04 03:00:46,CUST-3610,Hyderabad,DEBIT_CARD,46.68,5034.37,INR,COMPLETED
ORD-2026-1265,2026-04-04 03:15:01,CUST-7442,Bengaluru,NETBANKING,0.0,1805.71,INR,COMPLETED
ORD-2026-1266,2026-04-04 03:30:22,CUST-5609,Hyderabad,CREDIT_CARD,0.0,1205.54,INR,COMPLETED
ORD-2026-1267,2026-04-04 03:45:18,CUST-2761,Hyderabad,NETBANKING,0.0,8282.02,INR,COMPLETED
ORD-2026-1268,2026-04-04 04:00:23,CUST-1838,Bengaluru,DEBIT_CARD,0.0,1156.01,INR,COMPLETED
ORD-2026-1269,2026-04-04 04:15:24,CUST-5582,Bengaluru,DEBIT_CARD,0.0,7811.71,INR,COMPLETED
ORD-2026-1270,2026-04-04 04:30:25,CUST-6555,Bengaluru,CREDIT_CARD,75.5,5911.38,INR,COMPLETED
ORD-2026-1271,2026-04-04 04:45:32,CUST-1637,Delhi,NETBANKING,0.0,1083.7,INR,COMPLETED
ORD-2026-1272,2026-04-04 05:00:33,CUST-9446,Delhi,NETBANKING,0.0,7126.33,INR,COMPLETED
ORD-2026-1273,2026-04-04 05:15:25,CUST-5902,Bengaluru,DEBIT_CARD,0.0,14863.93,INR,COMPLETED
ORD-2026-1274,2026-04-04 05:30:45,CUST-8780,Delhi,NETBANKING,0.0,8662.4,INR,COMPLETED
ORD-2026-1275,2026-04-04 05:45:26,CUST-1436,Bengaluru,UPI,0.0,8963.68,INR,COMPLETED
ORD-2026-1276,2026-04-04 06:00:03,CUST-3793,Bengaluru,CREDIT_CARD,0.0,8961.09,INR,COMPLETED
ORD-2026-1277,2026-04-04 06:15:09,CUST-4968,Delhi,NETBANKING,0.0,12414.09,INR,COMPLETED
ORD-2026-1278,2026-04-04 06:30:12,CUST-6139,Hyderabad,UPI,0.0,774.59,INR,COMPLETED
ORD-2026-1279,2026-04-04 06:45:32,CUST-8726,Bengaluru,CREDIT_CARD,0.0,11737.1,INR,COMPLETED
ORD-2026-1280,2026-04-04 07:00:13,CUST-8837,Bengaluru,CREDIT_CARD,0.0,8632.86,INR,COMPLETED
ORD-2026-1281,2026-04-04 07:15:58,CUST-9950,Hyderabad,NETBANKING,0.0,8230.34,INR,COMPLETED
ORD-2026-1282,2026-04-04 07:30:30,CUST-5038,Hyderabad,DEBIT_CARD,0.0,3287.83,INR,COMPLETED
ORD-2026-1283,2026-04-04 07:45:45,CUST-9011,Hyderabad,DEBIT_CARD,0.0,3505.53,INR,COMPLETED
ORD-2026-1284,2026-04-04 08:00:07,CUST-9899,Hyderabad,DEBIT_CARD,39.45,8815.41,INR,COMPLETED
ORD-2026-1285,2026-04-04 08:15:02,CUST-2294,Hyderabad,CREDIT_CARD,65.6,4670.64,INR,COMPLETED
ORD-2026-1286,2026-04-04 08:30:13,CUST-9824,Hyderabad,NETBANKING,69.62,3429.99,INR,COMPLETED
ORD-2026-1287,2026-04-04 08:45:39,CUST-4920,Delhi,UPI,0.0,11242.92,INR,COMPLETED
ORD-2026-1288,2026-04-04 09:00:14,CUST-7771,Hyderabad,CREDIT_CARD,0.0,1261.12,INR,COMPLETED
ORD-2026-1289,2026-04-04 09:15:35,CUST-3587,Hyderabad,CREDIT_CARD,0.0,14679.71,INR,COMPLETED
ORD-2026-1290,2026-04-04 09:30:41,CUST-5706,Hyderabad,NETBANKING,0.0,3392.11,INR,COMPLETED
ORD-2026-1291,2026-04-04 09:45:41,CUST-9767,Bengaluru,UPI,0.0,8824.93,INR,COMPLETED
ORD-2026-1292,2026-04-04 10:00:56,CUST-1595,Hyderabad,CREDIT_CARD,0.0,12645.27,INR,COMPLETED
ORD-2026-1293,2026-04-04 10:15:00,CUST-2758,Hyderabad,DEBIT_CARD,0.0,4826.69,INR,COMPLETED
ORD-2026-1294,2026-04-04 10:30:56,CUST-9261,Hyderabad,NETBANKING,0.0,14109.13,INR,COMPLETED
ORD-2026-1295,2026-04-04 10:45:21,CUST-8518,Bengaluru,UPI,0.0,2856.17,INR,COMPLETED
ORD-2026-1296,2026-04-04 11:00:47,CUST-5833,Bengaluru,UPI,0.0,5388.13,INR,COMPLETED
ORD-2026-1297,2026-04-04 11:15:54,CUST-7643,Hyderabad,CREDIT_CARD,0.0,9761.52,INR,COMPLETED
ORD-2026-1298,2026-04-04 11:30:42,CUST-3303,Hyderabad,NETBANKING,0.0,1883.08,INR,COMPLETED
ORD-2026-1299,2026-04-04 11:45:16,CUST-8319,Hyderabad,UPI,30.19,6061.83,INR,COMPLETED
ORD-2026-1300,2026-04-04 12:00:16,CUST-4871,Delhi,UPI,0.0,9978.41,INR,COMPLETED
ORD-2026-1301,2026-04-04 12:15:25,CUST-6095,Bengaluru,DEBIT_CARD,0.0,10448.07,INR,COMPLETED
ORD-2026-1302,2026-04-04 12:30:14,CUST-3188,Hyderabad,DEBIT_CARD,0.0,3677.36,INR,COMPLETED
ORD-2026-1303,2026-04-04 12:45:44,CUST-8714,Bengaluru,DEBIT_CARD,82.56,8463.9,INR,COMPLETED
ORD-2026-1304,2026-04-04 13:00:48,CUST-2341,Bengaluru,CREDIT_CARD,0.0,9139.31,INR,COMPLETED
ORD-2026-1305,2026-04-04 13:15:58,CUST-2011,Bengaluru,DEBIT_CARD,20.22,8680.45,INR,COMPLETED
ORD-2026-1306,2026-04-04 13:30:20,CUST-8239,Delhi,CREDIT_CARD,0.0,12890.05,INR,COMPLETED
ORD-2026-1307,2026-04-04 13:45:05,CUST-8298,Delhi,NETBANKING,0.0,13533.9,INR,COMPLETED
ORD-2026-1308,2026-04-04 14:00:29,CUST-8575,Bengaluru,NETBANKING,72.33,8676.71,INR,COMPLETED
ORD-2026-1309,2026-04-04 14:15:47,CUST-2196,Delhi,DEBIT_CARD,0.0,3659.57,INR,COMPLETED
ORD-2026-1310,2026-04-04 14:30:34,CUST-2130,Hyderabad,UPI,0.0,14914.79,INR,COMPLETED
ORD-2026-1311,2026-04-04 14:45:49,CUST-7887,Hyderabad,CREDIT_CARD,38.25,9802.11,INR,COMPLETED
ORD-2026-1312,2026-04-04 15:00:05,CUST-9835,Delhi,NETBANKING,0.0,10399.59,INR,COMPLETED
ORD-2026-1313,2026-04-04 15:15:11,CUST-7439,Bengaluru,UPI,0.0,14896.28,INR,COMPLETED
ORD-2026-1314,2026-04-04 15:30:48,CUST-5888,Hyderabad,UPI,0.0,829.66,INR,COMPLETED
ORD-2026-1315,2026-04-04 15:45:34,CUST-4762,Delhi,NETBANKING,0.0,5999.51,INR,COMPLETED
ORD-2026-1316,2026-04-04 16:00:59,CUST-2848,Delhi,DEBIT_CARD,41.92,13190.52,INR,COMPLETED
ORD-2026-1317,2026-04-04 16:15:15,CUST-2653,Bengaluru,UPI,0.0,3488.18,INR,COMPLETED
ORD-2026-1318,2026-04-04 16:30:15,CUST-7590,Hyderabad,UPI,0.0,11237.85,INR,COMPLETED
ORD-2026-1319,2026-04-04 16:45:08,CUST-5739,Delhi,UPI,73.15,7806.49,INR,COMPLETED
ORD-2026-1320,2026-04-04 17:00:19,CUST-9540,Delhi,DEBIT_CARD,0.0,13205.75,INR,COMPLETED
ORD-2026-1321,2026-04-04 17:15:35,CUST-3869,Bengaluru,UPI,0.0,14253.54,INR,COMPLETED
ORD-2026-1322,2026-04-04 17:30:03,CUST-7244,Bengaluru,NETBANKING,0.0,14598.21,INR,COMPLETED
ORD-2026-1323,2026-04-04 17:45:09,CUST-4012,Bengaluru,NETBANKING,0.0,4848.38,INR,COMPLETED
ORD-2026-1324,2026-04-04 18:00:09,CUST-1944,Bengaluru,DEBIT_CARD,0.0,12183.75,INR,COMPLETED
ORD-2026-1325,2026-04-04 18:15:15,CUST-6411,Bengaluru,CREDIT_CARD,0.0,4197.44,INR,COMPLETED
ORD-2026-1326,2026-04-04 18:30:34,CUST-4120,Delhi,DEBIT_CARD,0.0,11006.48,INR,COMPLETED
ORD-2026-1327,2026-04-04 18:45:55,CUST-4555,Hyderabad,UPI,0.0,1555.37,INR,COMPLETED
ORD-2026-1328,2026-04-04 19:00:13,CUST-2922,Bengaluru,DEBIT_CARD,47.89,14088.82,INR,COMPLETED
ORD-2026-1329,2026-04-04 19:15:58,CUST-6269,Hyderabad,CREDIT_CARD,0.0,3970.3,INR,COMPLETED
ORD-2026-1330,2026-04-04 19:30:16,CUST-9147,Hyderabad,DEBIT_CARD,0.0,5714.85,INR,COMPLETED
ORD-2026-1331,2026-04-04 19:45:48,CUST-4328,Hyderabad,NETBANKING,0.0,12676.1,INR,COMPLETED
ORD-2026-1332,2026-04-04 20:00:09,CUST-7841,Hyderabad,CREDIT_CARD,0.0,735.19,INR,COMPLETED
ORD-2026-1333,2026-04-04 20:15:36,CUST-9180,Bengaluru,CREDIT_CARD,0.0,12583.76,INR,COMPLETED
ORD-2026-1334,2026-04-04 20:30:48,CUST-9037,Hyderabad,DEBIT_CARD,0.0,12413.08,INR,COMPLETED
ORD-2026-1335,2026-04-04 20:45:08,CUST-9000,Delhi,DEBIT_CARD,54.21,10944.55,INR,COMPLETED
ORD-2026-1336,2026-04-04 21:00:33,CUST-2217,Bengaluru,UPI,0.0,990.44,INR,COMPLETED
ORD-2026-1337,2026-04-04 21:15:08,CUST-4791,Delhi,NETBANKING,0.0,12716.9,INR,COMPLETED
ORD-2026-1338,2026-04-04 21:30:29,CUST-8916,Bengaluru,CREDIT_CARD,0.0,5911.41,INR,COMPLETED
ORD-2026-1339,2026-04-04 21:45:00,CUST-5501,Bengaluru,NETBANKING,1.71,742.53,INR,COMPLETED
ORD-2026-1340,2026-04-04 22:00:51,CUST-3937,Delhi,NETBANKING,52.44,14125.82,INR,COMPLETED
ORD-2026-1341,2026-04-04 22:15:33,CUST-6807,Hyderabad,CREDIT_CARD,0.0,4160.06,INR,COMPLETED
ORD-2026-1342,2026-04-04 22:30:29,CUST-4700,Hyderabad,DEBIT_CARD,0.0,8692.53,INR,COMPLETED
ORD-2026-1343,2026-04-04 22:45:05,CUST-7179,Bengaluru,UPI,0.0,6376.54,INR,COMPLETED
ORD-2026-1344,2026-04-04 23:00:44,CUST-9189,Hyderabad,UPI,0.0,2985.06,INR,COMPLETED
ORD-2026-1345,2026-04-04 23:15:57,CUST-1697,Delhi,UPI,0.0,8158.31,INR,COMPLETED
ORD-2026-1346,2026-04-04 23:30:17,CUST-2218,Bengaluru,NETBANKING,89.93,1175.15,INR,COMPLETED
ORD-2026-1347,2026-04-04 23:45:11,CUST-6152,Delhi,UPI,58.7,13967.11,INR,COMPLETED
ORD-2026-1348,2026-04-05 00:00:59,CUST-3661,Bengaluru,NETBANKING,0.0,1615.59,INR,COMPLETED
ORD-2026-1349,2026-04-05 00:15:43,CUST-6435,Hyderabad,NETBANKING,0.0,13499.62,INR,COMPLETED
ORD-2026-1350,2026-04-05 00:30:32,CUST-6666,Delhi,UPI,0.0,11309.12,INR,COMPLETED
ORD-2026-1351,2026-04-05 00:45:21,CUST-7499,Hyderabad,UPI,0.0,9274.95,INR,COMPLETED
ORD-2026-1352,2026-04-05 01:00:31,CUST-7150,Hyderabad,NETBANKING,0.0,3808.01,INR,COMPLETED
ORD-2026-1353,2026-04-05 01:15:05,CUST-5839,Delhi,NETBANKING,0.0,11696.43,INR,COMPLETED
ORD-2026-1354,2026-04-05 01:30:24,CUST-3527,Bengaluru,DEBIT_CARD,0.0,10819.32,INR,COMPLETED
ORD-2026-1355,2026-04-05 01:45:05,CUST-6050,Hyderabad,UPI,0.0,575.33,INR,COMPLETED
ORD-2026-1356,2026-04-05 02:00:08,CUST-8061,Hyderabad,UPI,0.0,1765.81,INR,COMPLETED
ORD-2026-1357,2026-04-05 02:15:06,CUST-6798,Bengaluru,NETBANKING,0.0,880.8,INR,COMPLETED
ORD-2026-1358,2026-04-05 02:30:00,CUST-7353,Delhi,DEBIT_CARD,0.0,4731.79,INR,COMPLETED
ORD-2026-1359,2026-04-05 02:45:33,CUST-7237,Delhi,CREDIT_CARD,0.0,2958.95,INR,COMPLETED
ORD-2026-1360,2026-04-05 03:00:09,CUST-8121,Hyderabad,DEBIT_CARD,0.0,1417.37,INR,COMPLETED
ORD-2026-1361,2026-04-05 03:15:23,CUST-5040,Bengaluru,UPI,0.0,4149.65,INR,COMPLETED
ORD-2026-1362,2026-04-05 03:30:06,CUST-1110,Hyderabad,CREDIT_CARD,0.0,2464.6,INR,COMPLETED
ORD-2026-1363,2026-04-05 03:45:51,CUST-8212,Hyderabad,NETBANKING,0.0,13001.88,INR,COMPLETED
ORD-2026-1364,2026-04-05 04:00:20,CUST-4290,Hyderabad,CREDIT_CARD,0.0,9246.56,INR,COMPLETED
ORD-2026-1365,2026-04-05 04:15:47,CUST-9044,Bengaluru,DEBIT_CARD,0.0,10576.89,INR,COMPLETED
ORD-2026-1366,2026-04-05 04:30:17,CUST-7437,Hyderabad,NETBANKING,0.0,12339.17,INR,COMPLETED
ORD-2026-1367,2026-04-05 04:45:34,CUST-1440,Bengaluru,CREDIT_CARD,0.0,3108.94,INR,COMPLETED
ORD-2026-1368,2026-04-05 05:00:51,CUST-2133,Hyderabad,CREDIT_CARD,0.0,4724.3,INR,COMPLETED
ORD-2026-1369,2026-04-05 05:15:16,CUST-7932,Hyderabad,DEBIT_CARD,0.0,10050.61,INR,COMPLETED
ORD-2026-1370,2026-04-05 05:30:37,CUST-9300,Bengaluru,NETBANKING,0.0,6311.67,INR,COMPLETED
ORD-2026-1371,2026-04-05 05:45:57,CUST-2392,Delhi,DEBIT_CARD,0.0,12278.31,INR,COMPLETED
ORD-2026-1372,2026-04-05 06:00:41,CUST-7547,Hyderabad,DEBIT_CARD,43.05,9383.83,INR,COMPLETED
ORD-2026-1373,2026-04-05 06:15:16,CUST-9499,Bengaluru,UPI,0.0,3719.02,INR,COMPLETED
ORD-2026-1374,2026-04-05 06:30:23,CUST-9199,Delhi,CREDIT_CARD,0.0,6171.45,INR,COMPLETED
ORD-2026-1375,2026-04-05 06:45:06,CUST-2406,Delhi,NETBANKING,73.02,4783.77,INR,COMPLETED
ORD-2026-1376,2026-04-05 07:00:29,CUST-9537,Hyderabad,DEBIT_CARD,0.0,11871.91,INR,COMPLETED
ORD-2026-1377,2026-04-05 07:15:46,CUST-6225,Delhi,NETBANKING,0.0,10603.07,INR,COMPLETED
ORD-2026-1378,2026-04-05 07:30:01,CUST-2791,Bengaluru,UPI,92.99,12813.11,INR,COMPLETED
ORD-2026-1379,2026-04-05 07:45:11,CUST-6422,Bengaluru,CREDIT_CARD,0.0,8502.7,INR,COMPLETED
ORD-2026-1380,2026-04-05 08:00:40,CUST-8080,Hyderabad,CREDIT_CARD,0.0,3174.55,INR,COMPLETED
ORD-2026-1381,2026-04-05 08:15:37,CUST-1072,Bengaluru,CREDIT_CARD,0.0,6728.52,INR,COMPLETED
ORD-2026-1382,2026-04-05 08:30:36,CUST-9796,Delhi,UPI,0.0,1975.4,INR,COMPLETED
ORD-2026-1383,2026-04-05 08:45:07,CUST-9019,Bengaluru,NETBANKING,31.34,4304.12,INR,COMPLETED
ORD-2026-1384,2026-04-05 09:00:37,CUST-6766,Hyderabad,NETBANKING,0.0,2156.37,INR,COMPLETED
ORD-2026-1385,2026-04-05 09:15:37,CUST-3194,Hyderabad,DEBIT_CARD,0.0,1728.9,INR,COMPLETED
ORD-2026-1386,2026-04-05 09:30:11,CUST-3316,Bengaluru,UPI,0.0,5912.94,INR,COMPLETED
ORD-2026-1387,2026-04-05 09:45:24,CUST-8973,Bengaluru,CREDIT_CARD,0.0,6634.06,INR,COMPLETED
ORD-2026-1388,2026-04-05 10:00:10,CUST-3298,Delhi,CREDIT_CARD,0.0,7599.81,INR,COMPLETED
ORD-2026-1389,2026-04-05 10:15:55,CUST-1157,Hyderabad,UPI,0.0,5706.07,INR,COMPLETED
ORD-2026-1390,2026-04-05 10:30:35,CUST-9109,Hyderabad,NETBANKING,0.0,7828.85,INR,COMPLETED
ORD-2026-1391,2026-04-05 10:45:31,CUST-1505,Delhi,NETBANKING,0.0,2925.18,INR,COMPLETED
ORD-2026-1392,2026-04-05 11:00:18,CUST-8492,Bengaluru,CREDIT_CARD,0.0,2939.03,INR,COMPLETED
ORD-2026-1393,2026-04-05 11:15:35,CUST-2871,Hyderabad,NETBANKING,0.0,7906.69,INR,COMPLETED
ORD-2026-1394,2026-04-05 11:30:52,CUST-8231,Bengaluru,DEBIT_CARD,0.0,11473.4,INR,COMPLETED
ORD-2026-1395,2026-04-05 11:45:47,CUST-5055,Hyderabad,UPI,3.22,12536.03,INR,COMPLETED
ORD-2026-1396,2026-04-05 12:00:28,CUST-2923,Delhi,DEBIT_CARD,0.0,13046.71,INR,COMPLETED
ORD-2026-1397,2026-04-05 12:15:39,CUST-3719,Bengaluru,DEBIT_CARD,0.0,9675.17,INR,COMPLETED
ORD-2026-1398,2026-04-05 12:30:36,CUST-5605,Bengaluru,CREDIT_CARD,0.0,5586.82,INR,COMPLETED
ORD-2026-1399,2026-04-05 12:45:36,CUST-9428,Bengaluru,DEBIT_CARD,13.56,4376.47,INR,COMPLETED
ORD-2026-1400,2026-04-05 13:00:58,CUST-5543,Bengaluru,NETBANKING,0.0,1359.65,INR,COMPLETED
ORD-2026-1401,2026-04-05 13:15:45,CUST-5055,Bengaluru,CREDIT_CARD,0.0,5170.4,INR,COMPLETED
ORD-2026-1402,2026-04-05 13:30:26,CUST-2237,Bengaluru,DEBIT_CARD,0.0,5940.0,INR,COMPLETED
ORD-2026-1403,2026-04-05 13:45:25,CUST-5558,Bengaluru,UPI,36.91,7976.4,INR,COMPLETED
ORD-2026-1404,2026-04-05 14:00:00,CUST-2526,Bengaluru,DEBIT_CARD,63.48,13099.16,INR,COMPLETED
ORD-2026-1405,2026-04-05 14:15:50,CUST-4568,Hyderabad,DEBIT_CARD,49.47,8249.15,INR,COMPLETED
ORD-2026-1406,2026-04-05 14:30:35,CUST-8951,Hyderabad,DEBIT_CARD,76.23,8880.04,INR,COMPLETED
ORD-2026-1407,2026-04-05 14:45:40,CUST-8529,Delhi,UPI,0.0,11866.4,INR,COMPLETED
ORD-2026-1408,2026-04-05 15:00:29,CUST-8009,Delhi,NETBANKING,90.94,509.8,INR,COMPLETED
ORD-2026-1409,2026-04-05 15:15:55,CUST-5489,Delhi,DEBIT_CARD,0.0,14024.52,INR,COMPLETED
ORD-2026-1410,2026-04-05 15:30:23,CUST-3711,Delhi,UPI,0.0,10135.38,INR,COMPLETED
ORD-2026-1411,2026-04-05 15:45:41,CUST-2559,Delhi,CREDIT_CARD,0.0,1822.39,INR,COMPLETED
ORD-2026-1412,2026-04-05 16:00:14,CUST-8291,Delhi,CREDIT_CARD,0.0,8031.94,INR,COMPLETED
ORD-2026-1413,2026-04-05 16:15:55,CUST-3165,Hyderabad,UPI,0.0,6623.55,INR,COMPLETED
ORD-2026-1414,2026-04-05 16:30:46,CUST-2690,Hyderabad,UPI,0.0,12186.37,INR,COMPLETED
ORD-2026-1415,2026-04-05 16:45:49,CUST-3181,Bengaluru,CREDIT_CARD,14.29,12293.83,INR,COMPLETED
ORD-2026-1416,2026-04-05 17:00:39,CUST-8210,Hyderabad,UPI,0.0,9925.29,INR,COMPLETED
ORD-2026-1417,2026-04-05 17:15:39,CUST-4559,Delhi,CREDIT_CARD,14.0,10455.21,INR,COMPLETED
ORD-2026-1418,2026-04-05 17:30:22,CUST-6152,Delhi,NETBANKING,0.0,14467.11,INR,COMPLETED
ORD-2026-1419,2026-04-05 17:45:15,CUST-5668,Bengaluru,UPI,0.0,8524.25,INR,COMPLETED
ORD-2026-1420,2026-04-05 18:00:33,CUST-4090,Bengaluru,DEBIT_CARD,0.0,9300.44,INR,COMPLETED
ORD-2026-1421,2026-04-05 18:15:50,CUST-4921,Hyderabad,UPI,0.0,13519.73,INR,COMPLETED
ORD-2026-1422,2026-04-05 18:30:40,CUST-9655,Delhi,NETBANKING,93.39,9111.98,INR,COMPLETED
ORD-2026-1423,2026-04-05 18:45:55,CUST-7895,Hyderabad,NETBANKING,0.0,12665.11,INR,COMPLETED
ORD-2026-1424,2026-04-05 19:00:49,CUST-2106,Delhi,NETBANKING,0.0,1558.38,INR,COMPLETED
ORD-2026-1425,2026-04-05 19:15:50,CUST-5693,Bengaluru,UPI,0.0,6270.64,INR,COMPLETED
ORD-2026-1426,2026-04-05 19:30:27,CUST-2350,Bengaluru,NETBANKING,0.0,10676.25,INR,COMPLETED
ORD-2026-1427,2026-04-05 19:45:05,CUST-9377,Delhi,CREDIT_CARD,15.54,4993.65,INR,COMPLETED
ORD-2026-1428,2026-04-05 20:00:37,CUST-2083,Hyderabad,NETBANKING,0.0,9697.27,INR,COMPLETED
ORD-2026-1429,2026-04-05 20:15:15,CUST-8118,Delhi,CREDIT_CARD,0.0,1750.09,INR,COMPLETED
ORD-2026-1430,2026-04-05 20:30:19,CUST-3877,Delhi,UPI,0.0,10158.15,INR,COMPLETED
ORD-2026-1431,2026-04-05 20:45:10,CUST-6680,Bengaluru,UPI,0.0,7697.99,INR,COMPLETED
ORD-2026-1432,2026-04-05 21:00:23,CUST-5403,Bengaluru,DEBIT_CARD,77.14,2340.49,INR,COMPLETED
ORD-2026-1433,2026-04-05 21:15:17,CUST-5308,Bengaluru,DEBIT_CARD,62.75,8095.89,INR,COMPLETED
ORD-2026-1434,2026-04-05 21:30:32,CUST-9185,Bengaluru,NETBANKING,0.0,5721.8,INR,COMPLETED
ORD-2026-1435,2026-04-05 21:45:57,CUST-2889,Delhi,DEBIT_CARD,0.0,8821.73,INR,COMPLETED
ORD-2026-1436,2026-04-05 22:00:54,CUST-5006,Delhi,UPI,0.0,13012.46,INR,COMPLETED
ORD-2026-1437,2026-04-05 22:15:59,CUST-1579,Bengaluru,CREDIT_CARD,71.4,14424.96,INR,COMPLETED
ORD-2026-1438,2026-04-05 22:30:14,CUST-7819,Bengaluru,NETBANKING,0.0,5166.13,INR,COMPLETED
ORD-2026-1439,2026-04-05 22:45:36,CUST-9225,Bengaluru,UPI,17.93,5905.72,INR,COMPLETED
ORD-2026-1440,2026-04-05 23:00:25,CUST-8620,Hyderabad,UPI,0.0,1499.43,INR,COMPLETED
ORD-2026-1441,2026-04-05 23:15:35,CUST-7044,Delhi,DEBIT_CARD,0.0,7122.82,INR,COMPLETED
